scene_id,image_count,splits
0280,1,train
0281,1,train
0282,1,train
0283,1,train
0284,1,train
0285,1,train
0286,1,train
0287,1,train
0288,1,train
0289,1,train
0290,1,train
0291,1,train
0292,1,train
0293,1,train
0294,1,train
0295,1,train
0296,1,train
0297,1,train
0298,1,train
0299,1,train
0300,1,train
0301,1,train
0302,1,train
0303,1,train
0304,1,train
0305,1,train
0306,1,train
0307,1,train
0308,1,train
0309,1,train
0310,1,train
0311,1,train
0312,1,train
0313,1,train
0314,1,train
0315,1,train
0316,1,train
0317,1,train
0318,1,train
0319,1,train
0320,1,train
0321,1,train
0322,1,train
0323,1,train
0324,1,train
0325,1,train
0326,1,train
0327,1,train
0328,1,train
0329,1,train
0330,1,train
0331,1,train
0332,1,train
0333,1,train
0334,1,train
0335,1,train
0336,1,train
0337,1,train
0338,1,train
0339,1,train
0340,1,train
0341,1,train
0342,1,train
0343,1,train
0344,1,train
0345,1,train
0346,1,train
0347,1,train
0348,1,train
0349,1,train
0350,1,train
0351,1,train
0352,1,train
0353,1,train
0354,1,train
0355,1,train
0356,1,train
0357,1,train
0358,1,train
0359,1,train
0360,1,train
0361,1,train
0362,1,train
0363,1,train
0364,1,train
0365,1,train
0366,1,train
0367,1,train
0368,1,train
0369,1,train
0370,1,train
0371,1,train
0372,1,train
0373,1,train
0374,1,train
0375,1,train
0376,1,train
0377,1,train
0378,1,train
0379,1,train
0380,1,train
0381,1,train
0382,1,train
0383,1,train
0384,1,train
0385,1,train
0386,1,train
0387,1,train
0388,1,train
0389,1,train
0390,1,train
0391,1,train
0392,1,train
0393,1,train
0394,1,train
0395,1,train
0396,1,train
0397,1,train
0398,1,train
0399,1,train
0400,1,train
0401,1,train
0402,1,train
0403,1,train
0404,1,train
0405,1,train
0406,1,train
0407,1,train
0408,1,train
0409,1,train
0410,1,train
0411,1,train
0412,1,train
0413,1,train
0414,1,train
0415,1,train
0416,1,train
0417,1,train
0418,1,train
0419,1,train
0420,1,train
0421,1,train
0422,1,train
0423,1,train
0424,1,train
0425,1,train
0426,1,train
0427,1,train
0428,1,train
0429,1,train
0430,1,train
0431,1,train
0432,1,train
0433,1,train
0434,1,train
0435,1,train
0436,1,train
0437,1,train
0438,1,train
0439,1,train
0440,1,train
0441,1,train
0442,1,train
0443,1,train
0444,1,train
0445,1,train
0446,1,train
0447,1,train
0448,1,train
0449,1,train
0450,1,train
0451,1,train
0452,1,train
0453,1,train
0454,1,train
0455,1,train
0456,1,train
0457,1,train
0458,1,train
0459,1,train
0460,1,train
0461,1,train
0462,1,train
0463,1,train
0464,1,train
0465,1,train
0466,1,train
0467,1,train
0468,1,train
0469,1,train
0470,1,train
0471,1,train
0472,1,train
0473,1,train
0474,1,train
0475,1,train
0476,1,train
0477,1,train
0478,1,train
0479,1,train
0480,1,train
0481,1,train
0482,1,train
0483,1,train
0484,1,train
0485,1,train
0486,1,train
0487,1,train
0488,1,train
0489,1,train
0490,1,train
0491,1,train
0492,1,train
0493,1,train
0494,1,train
0495,1,train
0496,1,train
0497,1,train
0498,1,train
0499,1,train
0500,1,train
0501,1,train
0502,1,train
0503,1,train
0504,1,train
0505,1,train
0506,1,train
0507,1,train
0508,1,train
0509,1,train
0510,1,train
0511,1,train
0512,1,train
0513,1,train
0514,1,train
0515,1,train
0516,1,train
0517,1,train
0518,1,train
0519,1,train
0520,1,train
0521,1,train
0522,1,train
0523,1,train
0524,1,train
0525,1,train
0526,1,train
0527,1,train
0528,1,train
0529,1,train
0530,1,train
0531,1,train
0532,1,train
0533,1,train
0534,1,train
0535,1,train
0536,1,train
0537,1,train
0538,1,train
0539,1,train
0540,1,train
0541,1,train
0542,1,train
0543,1,train
0544,1,train
0545,1,train
0546,1,train
0547,1,train
0548,1,train
0549,1,train
0550,1,train
0551,1,train
0552,1,train
0553,1,train
0554,1,train
0555,1,train
0556,1,train
0557,1,train
0558,1,train
0559,1,train
0560,1,train
0561,1,train
0562,1,train
0563,1,train
0564,1,train
0565,1,train
0566,1,train
0567,1,train
0568,1,train
0569,1,train
0570,1,train
0571,1,train
0572,1,train
0573,1,train
0574,1,train
0575,1,train
0576,1,train
0577,1,train
0578,1,train
0579,1,train
0580,1,train
0581,1,train
0582,1,train
0583,1,train
0584,1,train
0585,1,train
0586,1,train
0587,1,train
0588,1,train
0589,1,train
0590,1,train
0591,1,train
0592,1,train
0593,1,train
0594,1,train
0595,1,train
0596,1,train
0597,1,train
0598,1,train
0599,1,train
0600,1,train
0601,1,train
0602,1,train
0603,1,train
0604,1,train
0605,1,train
0606,1,train
0607,1,train
0608,1,train
0609,1,train
0610,1,train
0611,1,train
0612,1,train
0613,1,train
0614,1,train
0615,1,train
0616,1,train
0617,1,train
0618,1,train
0619,1,train
0620,1,train
0621,1,train
0622,1,train
0623,1,train
0624,1,train
0625,1,train
0626,1,train
0627,1,train
0628,1,train
0629,1,train
0630,1,train
0631,1,train
0632,1,train
0633,1,train
0634,1,train
0635,1,train
0636,1,train
0637,1,train
0638,1,train
0639,1,train
0640,1,train
0641,1,train
0642,1,train
0643,1,train
0644,1,train
0645,1,train
0646,1,train
0647,1,train
0648,1,train
0649,1,train
0650,1,train
0651,1,train
0652,1,train
0653,1,train
0654,1,train
0655,1,train
0656,1,train
0657,1,train
0658,1,train
0659,1,train
0660,1,train
0661,1,train
0662,1,train
0663,1,train
0664,1,train
0665,1,train
0666,1,train
0667,1,train
0668,1,train
0669,1,train
0670,1,train
0671,1,train
0672,1,train
0673,1,train
0674,1,train
0675,1,train
0676,1,train
0677,1,train
0678,1,train
0679,1,train
0680,1,train
0681,1,train
0682,1,train
0683,1,train
0684,1,train
0685,1,train
0686,1,train
0687,1,train
0688,1,train
0689,1,train
0690,1,train
0691,1,train
0692,1,train
0693,1,train
0694,1,train
0695,1,train
0696,1,train
0697,1,train
0698,1,train
0699,1,train
0700,1,train
0701,1,train
0702,1,train
0703,1,train
0704,1,train
0705,1,train
0706,1,train
0707,1,train
0708,1,train
0709,1,train
0710,1,train
0711,1,train
0712,1,train
0713,1,train
0714,1,train
0715,1,train
0716,1,train
0717,1,train
0718,1,train
0719,1,train
0720,1,train
0721,1,train
0722,1,train
0723,1,train
0724,1,train
0725,1,train
0726,1,train
0727,1,train
0728,1,train
0729,1,train
0730,1,train
0731,1,train
0732,1,train
0733,1,train
0734,1,train
0735,1,train
0736,1,train
0737,1,train
0738,1,train
0739,1,train
0740,1,train
0741,1,train
0742,1,train
0743,1,train
0744,1,train
0745,1,train
0746,1,train
0747,1,train
0748,1,train
0749,1,train
0750,1,train
0751,1,train
0752,1,train
0753,1,train
0754,1,train
0755,1,train
0756,1,train
0757,1,train
0758,1,train
0759,1,train
0760,1,train
0761,1,train
0762,1,train
0763,1,train
0764,1,train
0765,1,train
0766,1,train
0767,1,train
0768,1,train
0769,1,train
0770,1,train
0771,1,train
0772,1,train
0773,1,train
0774,1,train
0775,1,train
0776,1,train
0777,1,train
0778,1,train
0779,1,train
0780,1,train
0781,1,train
0782,1,train
0783,1,train
0784,1,train
0785,1,train
0786,1,train
0787,1,train
0788,1,train
0789,1,train
0790,1,train
0791,1,train
0792,1,train
0793,1,train
0794,1,train
0795,1,train
0796,1,train
0797,1,train
0798,1,train
0799,1,train
0800,1,train
0801,1,train
0802,1,train
0803,1,train
0804,1,train
0805,1,train
0806,1,train
0807,1,train
0808,1,train
0809,1,train
0810,1,train
0811,1,train
0812,1,train
0813,1,train
0814,1,train
0815,1,train
0816,1,train
0817,1,train
0818,1,train
0819,1,train
0820,1,train
0821,1,train
0822,1,train
0823,1,train
0824,1,train
0825,1,train
0826,1,train
0827,1,train
0828,1,train
0829,1,train
0830,1,train
0831,1,train
0832,1,train
0833,1,train
0834,1,train
0835,1,train
0836,1,train
0837,1,train
0838,1,train
0839,1,train
0840,1,train
0841,1,train
0842,1,train
0843,1,train
0844,1,train
0845,1,train
0846,1,train
0847,1,train
0848,1,train
0849,1,train
0850,1,train
0851,1,train
0852,1,train
0853,1,train
0854,1,train
0855,1,train
0856,1,train
0857,1,train
0858,1,train
0859,1,train
0860,1,train
0861,1,train
0862,1,train
0863,1,train
0864,1,train
0865,1,train
0866,1,train
0867,1,train
0868,1,train
0869,1,train
0870,1,train
0871,1,train
0872,1,train
0873,1,train
0874,1,train
0875,1,train
0876,1,train
0877,1,train
0878,1,train
0879,1,train
0880,1,train
0881,1,train
0882,1,train
0883,1,train
0884,1,train
0885,1,train
0886,1,train
0887,1,train
0888,1,train
0889,1,train
0890,1,train
0891,1,train
0892,1,train
0893,1,train
0894,1,train
0895,1,train
0896,1,train
0897,1,train
0898,1,train
0899,1,train
0900,1,train
0901,1,train
0902,1,train
0903,1,train
0904,1,train
0905,1,train
0906,1,train
0907,1,train
0908,1,train
0909,1,train
0910,1,train
0911,1,train
0912,1,train
0913,1,train
0914,1,train
0915,1,train
0916,1,train
0917,1,train
0918,1,train
0919,1,train
0920,1,train
0921,1,train
0922,1,train
0923,1,train
0924,1,train
0925,1,train
0926,1,train
0927,1,train
0928,1,train
0929,1,train
0930,1,train
0931,1,train
0932,1,train
0933,1,train
0934,1,train
0935,1,train
0936,1,train
0937,1,train
0938,1,train
0939,1,train
0940,1,train
0941,1,train
0942,1,train
0943,1,train
0944,1,train
0945,1,train
0946,1,train
0947,1,train
0948,1,train
0949,1,train
0950,1,train
0951,1,train
0952,1,train
0953,1,train
0954,1,train
0955,1,train
0956,1,train
0957,1,train
0958,1,train
0959,1,train
0960,1,train
0961,1,train
0962,1,train
0963,1,train
0964,1,train
0965,1,train
0966,1,train
0967,1,train
0968,1,train
0969,1,train
0970,1,train
0971,1,train
0972,1,train
0973,1,train
0974,1,train
0975,1,train
0976,1,train
0977,1,train
0978,1,train
0979,1,train
0980,1,train
0981,1,train
0982,1,train
0983,1,train
0984,1,train
0985,1,train
0986,1,train
0987,1,train
0988,1,train
0989,1,train
0990,1,train
0991,1,train
0992,1,train
0993,1,train
0994,1,train
0995,1,train
0996,1,train
0997,1,train
0998,1,train
0999,1,train
1000,1,train
1001,1,train
1002,1,train
1003,1,train
1004,1,train
1005,1,train
1006,1,train
1007,1,train
1008,1,train
1009,1,train
1010,1,train
1011,1,train
1012,1,train
1013,1,train
1014,1,train
1015,1,train
1016,1,train
1017,1,train
1018,1,train
1019,1,train
1020,1,train
1021,1,train
1022,1,train
1023,1,train
1024,1,train
1025,1,train
1026,1,train
1027,1,train
1028,1,train
1029,1,train
1030,1,train
1031,1,train
1032,1,train
1033,1,train
1034,1,train
1035,1,train
1036,1,train
1037,1,train
1038,1,train
1039,1,train
1040,1,train
1041,1,train
1042,1,train
1043,1,train
1044,1,train
1045,1,train
1046,1,train
1047,1,train
1048,1,train
1049,1,train
1050,1,train
1051,1,train
1052,1,train
1053,1,train
1054,1,train
1055,1,train
1056,1,train
1057,1,train
1058,1,train
1059,1,train
1060,1,train
1061,1,train
1062,1,train
1063,1,train
1064,1,train
1065,1,train
1066,1,train
1067,1,train
1068,1,train
1069,1,train
1070,1,train
1071,1,train
1072,1,train
1073,1,train
1074,1,train
1075,1,train
1076,1,train
1077,1,train
1078,1,train
1079,1,train
1080,1,train
1081,1,train
1082,1,train
1083,1,train
1084,1,train
1085,1,train
1086,1,train
1087,1,train
1088,1,train
1089,1,train
1090,1,train
1091,1,train
1092,1,train
1093,1,train
1094,1,train
1095,1,train
1096,1,train
1097,1,train
1098,1,train
1099,1,train
1100,1,train
1101,1,train
1102,1,train
1103,1,train
1104,1,train
1105,1,train
1106,1,train
1107,1,train
1108,1,train
1109,1,train
1110,1,train
1111,1,train
1112,1,train
1113,1,train
1114,1,train
1115,1,train
1116,1,train
1117,1,train
1118,1,train
1119,1,train
1120,1,train
1121,1,train
1122,1,train
1123,1,train
1124,1,train
1125,1,train
1126,1,train
1127,1,train
1128,1,train
1129,1,train
1130,1,train
1131,1,train
1132,1,train
1133,1,train
1134,1,train
1135,1,train
1136,1,train
1137,1,train
1138,1,train
1139,1,train
1140,1,train
1141,1,train
1142,1,train
1143,1,train
1144,1,train
1145,1,train
1146,1,train
1147,1,train
1148,1,train
1149,1,train
1150,1,train
1151,1,train
1152,1,train
1153,1,train
1154,1,train
1155,1,train
1156,1,train
1157,1,train
1158,1,train
1159,1,train
1160,1,train
1161,1,train
1162,1,train
1163,1,train
1164,1,train
1165,1,train
1166,1,train
1167,1,train
1168,1,train
1169,1,train
1170,1,train
1171,1,train
1172,1,train
1173,1,train
1174,1,train
1175,1,train
1176,1,train
1177,1,train
1178,1,train
1179,1,train
1180,1,train
1181,1,train
1182,1,train
1183,1,train
1184,1,train
1185,1,train
1186,1,train
1187,1,train
1188,1,train
1189,1,train
1190,1,train
1191,1,train
1192,1,train
1193,1,train
1194,1,train
1195,1,train
1196,1,train
1197,1,train
1198,1,train
1199,1,train
1200,1,train
1201,1,train
1202,1,train
1203,1,train
1204,1,train
1205,1,train
1206,1,train
1207,1,train
1208,1,train
1209,1,train
1210,1,train
1211,1,train
1212,1,train
1213,1,train
1214,1,train
1215,1,train
1216,1,train
1217,1,train
1218,1,train
1219,1,train
1220,1,train
1221,1,train
1222,1,train
1223,1,train
1224,1,train
1225,1,train
1226,1,train
1227,1,train
1228,1,train
1229,1,train
1230,1,train
1231,1,train
1232,1,train
1233,1,train
1234,1,train
1235,1,train
1236,1,train
1237,1,train
1238,1,train
1239,1,train
1240,1,train
1241,1,train
1242,1,train
1243,1,train
1244,1,train
1245,1,train
1246,1,train
1247,1,train
1248,1,train
1249,1,train
1250,1,train
1251,1,train
1252,1,train
1253,1,train
1254,1,train
1255,1,train
1256,1,train
1257,1,train
1258,1,train
1259,1,train
1260,1,train
1261,1,train
1262,1,train
1263,1,train
1264,1,train
1265,1,train
1266,1,train
1267,1,train
1268,1,train
1269,1,train
1270,1,train
1271,1,train
1272,1,train
1273,1,train
1274,1,train
1275,1,train
1276,1,train
1277,1,train
1278,1,train
1279,1,train
1280,1,train
1281,1,train
1282,1,train
1283,1,train
1284,1,train
1285,1,train
1286,1,train
1287,1,train
1288,1,train
1289,1,train
1290,1,train
1291,1,train
1292,1,train
1293,1,train
1294,1,train
1295,1,train
1296,1,train
1297,1,train
1298,1,train
1299,1,train
1300,1,train
1301,1,train
1302,1,train
1303,1,train
1304,1,train
1305,1,train
1306,1,train
1307,1,train
1308,1,train
1309,1,train
1310,1,train
1311,1,train
1312,1,train
1313,1,train
1314,1,train
1315,1,train
1316,1,train
1317,1,train
1318,1,train
1319,1,train
1320,1,train
1321,1,train
1322,1,train
1323,1,train
1324,1,train
1325,1,train
1326,1,train
1327,1,train
1328,1,train
1329,1,train
1330,1,train
1331,1,train
1332,1,train
1333,1,train
1334,1,train
1335,1,train
1336,1,train
1337,1,train
1338,1,train
1339,1,train
1340,1,train
1341,1,train
1342,1,train
1343,1,train
1344,1,train
1345,1,train
1346,1,train
1347,1,train
1348,1,train
1349,1,train
1350,1,train
1351,1,train
1352,1,train
1353,1,train
1354,1,train
1355,1,train
1356,1,train
1357,1,train
1358,1,train
1359,1,train
1360,1,train
1361,1,train
1362,1,train
1363,1,train
1364,1,train
1365,1,train
1366,1,train
1367,1,train
1368,1,train
1369,1,train
1370,1,train
1371,1,train
1372,1,train
1373,1,train
1374,1,train
1375,1,train
1376,1,train
1377,1,train
1378,1,train
1379,1,train
1380,1,train
1381,1,train
1382,1,train
1383,1,train
1384,1,train
1385,1,train
1386,1,train
1387,1,train
1388,1,train
1389,1,train
1390,1,train
1391,1,train
1392,1,train
1393,1,train
1394,1,train
1395,1,train
1396,1,train
1397,1,train
1398,1,train
1399,1,train
1400,1,train
1401,1,train
1402,1,train
1403,1,train
1404,1,train
1405,1,train
1406,1,train
1407,1,train
1408,1,train
1409,1,train
1410,1,train
1411,1,train
1412,1,train
1413,1,train
1414,1,train
1415,1,train
1416,1,train
1417,1,train
1418,1,train
1419,1,train
1420,1,train
1421,1,train
1422,1,train
1423,1,train
1424,1,train
1425,1,train
1426,1,train
1427,1,train
1428,1,train
1429,1,train
1430,1,train
1431,1,train
1432,1,train
1433,1,train
1434,1,train
1435,1,train
1436,1,train
1437,1,train
1438,1,train
1439,1,train
1440,1,train
1441,1,train
1442,1,train
1443,1,train
1444,1,train
1445,1,train
1446,1,train
1447,1,train
1448,1,train
1449,1,train
1450,1,train
1451,1,train
1452,1,train
1453,1,train
1454,1,train
1455,1,train
1456,1,train
1457,1,train
1458,1,train
1459,1,train
1460,1,train
1461,1,train
1462,1,train
1463,1,train
1464,1,train
1465,1,train
1466,1,train
1467,1,train
1468,1,train
1469,1,train
1470,1,train
1471,1,train
1472,1,train
1473,1,train
1474,1,train
1475,1,train
1476,1,train
1477,1,train
1478,1,train
1479,1,train
1480,1,train
1481,1,train
1482,1,train
1483,1,train
1484,1,train
1485,1,train
1486,1,train
1487,1,train
1488,1,train
1489,1,train
1490,1,train
1491,1,train
1492,1,train
1493,1,train
1494,1,train
1495,1,train
1496,1,train
1497,1,train
1498,1,train
1499,1,train
1500,1,train
1501,1,train
1502,1,train
1503,1,train
1504,1,train
1505,1,train
1506,1,train
1507,1,train
1508,1,train
1509,1,train
1510,1,train
1511,1,train
1512,1,train
1513,1,train
1514,1,train
1515,1,train
1516,1,train
1517,1,train
1518,1,train
1519,1,train
1520,1,train
1521,1,train
1522,1,train
1523,1,train
1524,1,train
1525,1,train
1526,1,train
1527,1,train
1528,1,train
1529,1,train
1530,1,train
1531,1,train
1532,1,train
1533,1,train
1534,1,train
1535,1,train
1536,1,train
1537,1,train
1538,1,train
1539,1,train
1540,1,train
1541,1,train
1542,1,train
1543,1,train
1544,1,train
1545,1,train
1546,1,train
1547,1,train
1548,1,train
1549,1,train
1550,1,train
1551,1,train
1552,1,train
1553,1,train
1554,1,train
1555,1,train
1556,1,train
1557,1,train
1558,1,train
1559,1,train
1560,1,train
1561,1,train
1562,1,train
1563,1,train
1564,1,train
1565,1,train
1566,1,train
1567,1,train
1568,1,train
1569,1,train
1570,1,train
1571,1,train
1572,1,train
1573,1,train
1574,1,train
1575,1,train
1576,1,train
1577,1,train
1578,1,train
1579,1,train
1580,1,train
1581,1,train
1582,1,train
1583,1,train
1584,1,train
1585,1,train
1586,1,train
1587,1,train
1588,1,train
1589,1,train
1590,1,train
1591,1,train
1592,1,train
1593,1,train
1594,1,train
1595,1,train
1596,1,train
1597,1,train
1598,1,train
1599,1,train
1600,1,train
1601,1,train
1602,1,train
1603,1,train
1604,1,train
1605,1,train
1606,1,train
1607,1,train
1608,1,train
1609,1,train
1610,1,train
1611,1,train
1612,1,train
1613,1,train
1614,1,train
1615,1,train
1616,1,train
1617,1,train
1618,1,train
1619,1,train
1620,1,train
1621,1,train
1622,1,train
1623,1,train
1624,1,train
1625,1,train
1626,1,train
1627,1,train
1628,1,train
1629,1,train
1630,1,train
1631,1,train
1632,1,train
1633,1,train
1634,1,train
1635,1,train
1636,1,train
1637,1,train
1638,1,train
1639,1,train
1640,1,train
1641,1,train
1642,1,train
1643,1,train
1644,1,train
1645,1,train
1646,1,train
1647,1,train
1648,1,train
1649,1,train
1650,1,train
1651,1,train
1652,1,train
1653,1,train
1654,1,train
1655,1,train
1656,1,train
1657,1,train
1658,1,train
1659,1,train
1660,1,train
1661,1,train
1662,1,train
1663,1,train
1664,1,train
1665,1,train
1666,1,train
1667,1,train
1668,1,train
1669,1,train
1670,1,train
1671,1,train
1672,1,train
1673,1,train
1674,1,train
1675,1,train
1676,1,train
1677,1,train
1678,1,train
1679,1,train
1680,1,train
1681,1,train
1682,1,train
1683,1,train
1684,1,train
1685,1,train
1686,1,train
1687,1,train
1688,1,train
1689,1,train
1690,1,train
1691,1,train
1692,1,train
1693,1,train
1694,1,train
1695,1,train
1696,1,train
1697,1,train
1698,1,train
1699,1,train
1700,1,train
1701,1,train
1702,1,train
1703,1,train
1704,1,train
1705,1,train
1706,1,train
1707,1,train
1708,1,train
1709,1,train
1710,1,train
1711,1,train
1712,1,train
1713,1,train
1714,1,train
1715,1,train
1716,1,train
1717,1,train
1718,1,train
1719,1,train
1720,1,train
1721,1,train
1722,1,train
1723,1,train
1724,1,train
1725,1,train
1726,1,train
1727,1,train
1728,1,train
1729,1,train
1730,1,train
1731,1,train
1732,1,train
1733,1,train
1734,1,train
1735,1,train
1736,1,train
1737,1,train
1738,1,train
1739,1,train
1740,1,train
1741,1,train
1742,1,train
1743,1,train
1744,1,train
1745,1,train
1746,1,train
1747,1,train
1748,1,train
1749,1,train
1750,1,train
1751,1,train
1752,1,train
1753,1,train
1754,1,train
1755,1,train
1756,1,train
1757,1,train
1758,1,train
1759,1,train
1760,1,train
1761,1,train
1762,1,train
1763,1,train
1764,1,train
1765,1,train
1766,1,train
1767,1,train
1768,1,train
1769,1,train
1770,1,train
1771,1,train
1772,1,train
1773,1,train
1774,1,train
1775,1,train
1776,1,train
1777,1,train
1778,1,train
1779,1,train
1780,1,train
1781,1,train
1782,1,train
1783,1,train
1784,1,train
1785,1,train
1786,1,train
1787,1,train
1788,1,train
1789,1,train
1790,1,train
1791,1,train
1792,1,train
1793,1,train
1794,1,train
1795,1,train
1796,1,train
1797,1,train
1798,1,train
1799,1,train
1800,1,train
1801,1,train
1802,1,train
1803,1,train
1804,1,train
1805,1,train
1806,1,train
1807,1,train
1808,1,train
1809,1,train
1810,1,train
1811,1,train
1812,1,train
1813,1,train
1814,1,train
1815,1,train
1816,1,train
1817,1,train
1818,1,train
1819,1,train
1820,1,train
1821,1,train
1822,1,train
1823,1,train
1824,1,train
1825,1,train
1826,1,train
1827,1,train
1828,1,train
1829,1,train
1830,1,train
1831,1,train
1832,1,train
1833,1,train
1834,1,train
1835,1,train
1836,1,train
1837,1,train
1838,1,train
1839,1,train
1840,1,train
1841,1,train
1842,1,train
1843,1,train
1844,1,train
1845,1,train
1846,1,train
1847,1,train
1848,1,train
1849,1,train
1850,1,train
1851,1,train
1852,1,train
1853,1,train
1854,1,train
1855,1,train
1856,1,train
1857,1,train
1858,1,train
1859,1,train
1860,1,train
1861,1,train
1862,1,train
1863,1,train
1864,1,train
1865,1,train
1866,1,train
1867,1,train
1868,1,train
1869,1,train
1870,1,train
1871,1,train
1872,1,train
1873,1,train
1874,1,train
1875,1,train
1876,1,train
1877,1,train
1878,1,train
1879,1,train
1880,1,train
1881,1,train
1882,1,train
1883,1,train
1884,1,train
1885,1,train
1886,1,train
1887,1,train
1888,1,train
1889,1,train
1890,1,train
1891,1,train
1892,1,train
1893,1,train
1894,1,train
1895,1,train
1896,1,train
1897,1,train
1898,1,train
1899,1,train
1900,1,train
1901,1,train
1902,1,train
1903,1,train
1904,1,train
1905,1,train
1906,1,train
1907,1,train
1908,1,train
1909,1,train
1910,1,train
1911,1,train
1912,1,train
1913,1,train
1914,1,train
1915,1,train
1916,1,train
1917,1,train
1918,1,train
1919,1,train
1920,1,train
1921,1,train
1922,1,train
1923,1,train
1924,1,train
1925,1,train
1926,1,train
1927,1,train
1928,1,train
1929,1,train
1930,1,train
1931,1,train
1932,1,train
1933,1,train
1934,1,train
1935,1,train
1936,1,train
1937,1,train
1938,1,train
1939,1,train
1940,1,train
1941,1,train
1942,1,train
1943,1,train
1944,1,train
1945,1,train
1946,1,train
1947,1,train
1948,1,train
1949,1,train
1950,1,train
1951,1,train
1952,1,train
1953,1,train
1954,1,train
1955,1,train
1956,1,train
1957,1,train
1958,1,train
1959,1,train
1960,1,train
1961,1,train
1962,1,train
1963,1,train
1964,1,train
1965,1,train
1966,1,train
1967,1,train
1968,1,train
1969,1,train
1970,1,train
1971,1,train
1972,1,train
1973,1,train
1974,1,train
1975,1,train
1976,1,train
1977,1,train
1978,1,train
1979,1,train
1980,1,train
1981,1,train
1982,1,train
1983,1,train
1984,1,train
1985,1,train
1986,1,train
1987,1,train
1988,1,train
1989,1,train
1990,1,train
1991,1,train
1992,1,train
1993,1,train
1994,1,train
1995,1,train
1996,1,train
